0 -0.768808 0.00506929
1 -0.770679 0.00399452
2 -0.7758 0.00432385
3 -0.776365 0.00464293
4 -0.776524 0.00518054
5 -0.777502 0.00543548
6 -0.773124 0.00599195
7 -0.7755 0.00531423
8 -0.779121 0.00593301
9 -0.777454 0.00562943
10 -0.774444 0.00582718
11 -0.779033 0.00539225
12 -0.774027 0.00452431
13 -0.775088 0.00501154
14 -0.775043 0.00432543
15 -0.779514 0.00358615
16 -0.77719 0.00410973
17 -0.772106 0.00395249
18 -0.774015 0.0041191
19 -0.777329 0.00312803
20 -0.775891 0.00403033
21 -0.778409 0.00386568
22 -0.777613 0.00383603
23 -0.78113 0.00352386
24 -0.777032 0.00401622
25 -0.776956 0.00375757
26 -0.775646 0.00366313
27 -0.770851 0.00354024
28 -0.770217 0.00308023
29 -0.772075 0.00369036
30 -0.773555 0.00487689
31 -0.773011 0.00467485
32 -0.778627 0.0038237
33 -0.774693 0.00364912
34 -0.776423 0.00412536
35 -0.776372 0.0040876
36 -0.780235 0.00389115
37 -0.779571 0.00413177
38 -0.778458 0.004087
39 -0.775516 0.00379622
40 -0.777815 0.0034854
41 -0.776527 0.00357948
42 -0.779429 0.00390007
43 -0.780053 0.00423969
44 -0.780945 0.00423243
45 -0.779542 0.00405958
46 -0.782098 0.00428675
47 -0.782009 0.00409767
48 -0.778528 0.00374927
49 -0.77893 0.00275915
50 -0.783427 0.00296659
51 -0.780653 0.00446966
52 -0.784417 0.00437783
53 -0.780238 0.00386472
54 -0.780909 0.00432594
55 -0.780523 0.00510681
56 -0.77972 0.00484576
57 -0.779281 0.00407422
58 -0.780044 0.00377029
59 -0.782338 0.00345693
60 -0.782319 0.00294554
61 -0.782192 0.00294273
62 -0.782177 0.00313576
63 -0.782605 0.002262
64 -0.777191 0.00319123
65 -0.777932 0.00336848
66 -0.778288 0.003903
67 -0.778939 0.00242683
68 -0.775336 0.00268343
69 -0.772474 0.00327366
70 -0.771743 0.0031421
71 -0.772118 0.00238668
72 -0.775108 0.00249792
73 -0.772758 0.00281579
74 -0.770538 0.00336386
75 -0.771316 0.00315295
76 -0.774013 0.00348936
77 -0.776197 0.00344651
78 -0.780035 0.0037579
79 -0.776189 0.0031334
80 -0.778213 0.00313162
81 -0.779403 0.0038317
82 -0.7795 0.0037377
83 -0.777783 0.00282738
84 -0.779935 0.00327468
85 -0.779316 0.00326139
86 -0.780078 0.00270922
87 -0.778668 0.00305808
88 -0.777298 0.00344319
89 -0.776884 0.00318551
90 -0.776549 0.00301212
91 -0.774652 0.00356303
92 -0.775329 0.00361156
93 -0.776395 0.00357072
94 -0.776338 0.00332156
95 -0.778499 0.00274718
96 -0.778808 0.00285435
97 -0.778035 0.00275099
98 -0.780942 0.00279474
99 -0.779471 0.00292731
100 -0.780309 0.00292722
101 -0.778937 0.00335395
102 -0.775955 0.00346182
103 -0.775804 0.00310125
104 -0.77749 0.00327051
105 -0.779753 0.00366936
106 -0.779192 0.00349447
107 -0.774894 0.00479415
108 -0.776573 0.00523968
109 -0.780714 0.00388555
110 -0.781582 0.00399176
111 -0.781914 0.00427713
112 -0.782322 0.00325699
113 -0.782271 0.00260645
114 -0.781953 0.00355379
115 -0.782286 0.00412599
116 -0.782222 0.00341301
117 -0.778778 0.0031029
118 -0.780027 0.00335887
119 -0.784389 0.00385034
120 -0.782676 0.00322872
121 -0.780741 0.00254388
122 -0.778207 0.00241775
123 -0.780072 0.00301126
124 -0.781067 0.00299075
125 -0.783146 0.00264596
126 -0.783079 0.00295728
127 -0.783305 0.00301458
128 -0.779823 0.00286448
129 -0.782637 0.00320641
130 -0.781681 0.00326407
131 -0.781894 0.00283478
132 -0.782811 0.00327684
133 -0.780825 0.00394333
134 -0.782111 0.00410051
135 -0.781332 0.00273256
136 -0.782465 0.00251195
137 -0.78187 0.00269612
138 -0.782379 0.00387626
139 -0.783161 0.00361061
140 -0.780263 0.00356122
141 -0.77874 0.00369469
142 -0.781553 0.00349962
143 -0.781269 0.00413369
144 -0.780151 0.00420365
145 -0.78027 0.00424355
146 -0.783528 0.00340439
147 -0.780743 0.00311947
148 -0.783522 0.00367918
